epoch:0, train_loss:0.0765, val_loss:0.0708, train_F1:0.9341, val_F1:0.9381, train_prec:0.8953, val_prec:0.9042, train_recall:0.9764, val_recall:0.9746, train_auc:0.7771, val_auc:0.8188, train_pr:0.9596, val_pr:0.9681
epoch:11, train_loss:0.0619, val_loss:0.0637, train_F1:0.9440, val_F1:0.9426, train_prec:0.9134, val_prec:0.9142, train_recall:0.9768, val_recall:0.9728, train_auc:0.8709, val_auc:0.8640, train_pr:0.9784, val_pr:0.9773
epoch:12, train_loss:0.0617, val_loss:0.0638, train_F1:0.9444, val_F1:0.9428, train_prec:0.9142, val_prec:0.9134, train_recall:0.9767, val_recall:0.9741, train_auc:0.8724, val_auc:0.8646, train_pr:0.9787, val_pr:0.9773
epoch:13, train_loss:0.0615, val_loss:0.0638, train_F1:0.9445, val_F1:0.9431, train_prec:0.9144, val_prec:0.9137, train_recall:0.9768, val_recall:0.9745, train_auc:0.8737, val_auc:0.8653, train_pr:0.9789, val_pr:0.9774
epoch:14, train_loss:0.0612, val_loss:0.0628, train_F1:0.9447, val_F1:0.9433, train_prec:0.9149, val_prec:0.9141, train_recall:0.9765, val_recall:0.9743, train_auc:0.8752, val_auc:0.8660, train_pr:0.9792, val_pr:0.9775
epoch:15, train_loss:0.0609, val_loss:0.0632, train_F1:0.9450, val_F1:0.9433, train_prec:0.9153, val_prec:0.9137, train_recall:0.9766, val_recall:0.9749, train_auc:0.8763, val_auc:0.8664, train_pr:0.9794, val_pr:0.9776
epoch:16, train_loss:0.0605, val_loss:0.0632, train_F1:0.9450, val_F1:0.9432, train_prec:0.9153, val_prec:0.9149, train_recall:0.9767, val_recall:0.9732, train_auc:0.8775, val_auc:0.8673, train_pr:0.9796, val_pr:0.9778
epoch:17, train_loss:0.0603, val_loss:0.0631, train_F1:0.9454, val_F1:0.9432, train_prec:0.9156, val_prec:0.9148, train_recall:0.9771, val_recall:0.9733, train_auc:0.8787, val_auc:0.8678, train_pr:0.9799, val_pr:0.9779
epoch:18, train_loss:0.0604, val_loss:0.0631, train_F1:0.9455, val_F1:0.9432, train_prec:0.9162, val_prec:0.9147, train_recall:0.9766, val_recall:0.9737, train_auc:0.8798, val_auc:0.8683, train_pr:0.9801, val_pr:0.9780
epoch:19, train_loss:0.0601, val_loss:0.0634, train_F1:0.9457, val_F1:0.9432, train_prec:0.9165, val_prec:0.9156, train_recall:0.9767, val_recall:0.9726, train_auc:0.8807, val_auc:0.8687, train_pr:0.9803, val_pr:0.9780
epoch:20, train_loss:0.0597, val_loss:0.0625, train_F1:0.9458, val_F1:0.9432, train_prec:0.9165, val_prec:0.9158, train_recall:0.9771, val_recall:0.9723, train_auc:0.8817, val_auc:0.8692, train_pr:0.9804, val_pr:0.9781
epoch:21, train_loss:0.0597, val_loss:0.0630, train_F1:0.9460, val_F1:0.9433, train_prec:0.9171, val_prec:0.9151, train_recall:0.9768, val_recall:0.9733, train_auc:0.8826, val_auc:0.8697, train_pr:0.9806, val_pr:0.9782
epoch:22, train_loss:0.0593, val_loss:0.0624, train_F1:0.9462, val_F1:0.9431, train_prec:0.9173, val_prec:0.9162, train_recall:0.9770, val_recall:0.9716, train_auc:0.8836, val_auc:0.8703, train_pr:0.9808, val_pr:0.9784
epoch:23, train_loss:0.0592, val_loss:0.0626, train_F1:0.9466, val_F1:0.9432, train_prec:0.9176, val_prec:0.9156, train_recall:0.9775, val_recall:0.9726, train_auc:0.8845, val_auc:0.8703, train_pr:0.9809, val_pr:0.9783
epoch:24, train_loss:0.0588, val_loss:0.0632, train_F1:0.9467, val_F1:0.9432, train_prec:0.9178, val_prec:0.9167, train_recall:0.9773, val_recall:0.9713, train_auc:0.8853, val_auc:0.8709, train_pr:0.9811, val_pr:0.9785
epoch:25, train_loss:0.0589, val_loss:0.0628, train_F1:0.9468, val_F1:0.9431, train_prec:0.9182, val_prec:0.9166, train_recall:0.9772, val_recall:0.9712, train_auc:0.8861, val_auc:0.8713, train_pr:0.9812, val_pr:0.9786
epoch:26, train_loss:0.0585, val_loss:0.0627, train_F1:0.9468, val_F1:0.9432, train_prec:0.9183, val_prec:0.9162, train_recall:0.9772, val_recall:0.9718, train_auc:0.8870, val_auc:0.8714, train_pr:0.9814, val_pr:0.9786
epoch:27, train_loss:0.0584, val_loss:0.0627, train_F1:0.9470, val_F1:0.9432, train_prec:0.9187, val_prec:0.9171, train_recall:0.9771, val_recall:0.9708, train_auc:0.8878, val_auc:0.8717, train_pr:0.9815, val_pr:0.9786
epoch:28, train_loss:0.0583, val_loss:0.0629, train_F1:0.9472, val_F1:0.9433, train_prec:0.9190, val_prec:0.9156, train_recall:0.9772, val_recall:0.9728, train_auc:0.8885, val_auc:0.8718, train_pr:0.9817, val_pr:0.9786
epoch:29, train_loss:0.0582, val_loss:0.0620, train_F1:0.9473, val_F1:0.9434, train_prec:0.9192, val_prec:0.9172, train_recall:0.9771, val_recall:0.9710, train_auc:0.8894, val_auc:0.8722, train_pr:0.9818, val_pr:0.9787
epoch:30, train_loss:0.0579, val_loss:0.0620, train_F1:0.9476, val_F1:0.9433, train_prec:0.9193, val_prec:0.9178, train_recall:0.9777, val_recall:0.9703, train_auc:0.8901, val_auc:0.8726, train_pr:0.9820, val_pr:0.9788
epoch:31, train_loss:0.0578, val_loss:0.0622, train_F1:0.9475, val_F1:0.9433, train_prec:0.9195, val_prec:0.9184, train_recall:0.9773, val_recall:0.9696, train_auc:0.8908, val_auc:0.8729, train_pr:0.9821, val_pr:0.9789
epoch:32, train_loss:0.0577, val_loss:0.0620, train_F1:0.9477, val_F1:0.9435, train_prec:0.9199, val_prec:0.9162, train_recall:0.9773, val_recall:0.9724, train_auc:0.8916, val_auc:0.8726, train_pr:0.9823, val_pr:0.9787
epoch:33, train_loss:0.0573, val_loss:0.0621, train_F1:0.9480, val_F1:0.9434, train_prec:0.9201, val_prec:0.9174, train_recall:0.9776, val_recall:0.9709, train_auc:0.8922, val_auc:0.8733, train_pr:0.9824, val_pr:0.9790
epoch:34, train_loss:0.0577, val_loss:0.0616, train_F1:0.9480, val_F1:0.9433, train_prec:0.9203, val_prec:0.9182, train_recall:0.9774, val_recall:0.9699, train_auc:0.8931, val_auc:0.8734, train_pr:0.9825, val_pr:0.9790
epoch:35, train_loss:0.0572, val_loss:0.0621, train_F1:0.9481, val_F1:0.9435, train_prec:0.9204, val_prec:0.9176, train_recall:0.9775, val_recall:0.9709, train_auc:0.8937, val_auc:0.8736, train_pr:0.9826, val_pr:0.9790
epoch:36, train_loss:0.0571, val_loss:0.0619, train_F1:0.9485, val_F1:0.9436, train_prec:0.9208, val_prec:0.9173, train_recall:0.9779, val_recall:0.9715, train_auc:0.8943, val_auc:0.8736, train_pr:0.9827, val_pr:0.9789
epoch:37, train_loss:0.0568, val_loss:0.0615, train_F1:0.9487, val_F1:0.9432, train_prec:0.9210, val_prec:0.9183, train_recall:0.9781, val_recall:0.9695, train_auc:0.8951, val_auc:0.8741, train_pr:0.9828, val_pr:0.9791
epoch:38, train_loss:0.0567, val_loss:0.0615, train_F1:0.9488, val_F1:0.9439, train_prec:0.9213, val_prec:0.9171, train_recall:0.9778, val_recall:0.9723, train_auc:0.8956, val_auc:0.8739, train_pr:0.9829, val_pr:0.9789
epoch:39, train_loss:0.0565, val_loss:0.0620, train_F1:0.9490, val_F1:0.9438, train_prec:0.9217, val_prec:0.9168, train_recall:0.9779, val_recall:0.9725, train_auc:0.8965, val_auc:0.8740, train_pr:0.9831, val_pr:0.9790
epoch:40, train_loss:0.0562, val_loss:0.0614, train_F1:0.9491, val_F1:0.9434, train_prec:0.9215, val_prec:0.9177, train_recall:0.9783, val_recall:0.9705, train_auc:0.8971, val_auc:0.8743, train_pr:0.9832, val_pr:0.9791
epoch:41, train_loss:0.0558, val_loss:0.0618, train_F1:0.9492, val_F1:0.9435, train_prec:0.9217, val_prec:0.9176, train_recall:0.9784, val_recall:0.9709, train_auc:0.8977, val_auc:0.8746, train_pr:0.9833, val_pr:0.9791
epoch:42, train_loss:0.0559, val_loss:0.0620, train_F1:0.9492, val_F1:0.9441, train_prec:0.9220, val_prec:0.9161, train_recall:0.9782, val_recall:0.9738, train_auc:0.8985, val_auc:0.8742, train_pr:0.9835, val_pr:0.9790
epoch:43, train_loss:0.0558, val_loss:0.0622, train_F1:0.9494, val_F1:0.9436, train_prec:0.9223, val_prec:0.9175, train_recall:0.9781, val_recall:0.9712, train_auc:0.8990, val_auc:0.8747, train_pr:0.9835, val_pr:0.9791
epoch:44, train_loss:0.0558, val_loss:0.0612, train_F1:0.9496, val_F1:0.9436, train_prec:0.9225, val_prec:0.9181, train_recall:0.9785, val_recall:0.9704, train_auc:0.8998, val_auc:0.8750, train_pr:0.9837, val_pr:0.9792
epoch:45, train_loss:0.0555, val_loss:0.0622, train_F1:0.9498, val_F1:0.9438, train_prec:0.9230, val_prec:0.9174, train_recall:0.9783, val_recall:0.9717, train_auc:0.9004, val_auc:0.8749, train_pr:0.9838, val_pr:0.9791
epoch:46, train_loss:0.0551, val_loss:0.0617, train_F1:0.9500, val_F1:0.9438, train_prec:0.9229, val_prec:0.9174, train_recall:0.9787, val_recall:0.9717, train_auc:0.9010, val_auc:0.8750, train_pr:0.9839, val_pr:0.9791
epoch:47, train_loss:0.0551, val_loss:0.0612, train_F1:0.9502, val_F1:0.9437, train_prec:0.9233, val_prec:0.9174, train_recall:0.9786, val_recall:0.9717, train_auc:0.9016, val_auc:0.8751, train_pr:0.9840, val_pr:0.9791
epoch:48, train_loss:0.0549, val_loss:0.0618, train_F1:0.9503, val_F1:0.9438, train_prec:0.9235, val_prec:0.9168, train_recall:0.9788, val_recall:0.9724, train_auc:0.9023, val_auc:0.8753, train_pr:0.9841, val_pr:0.9792
epoch:49, train_loss:0.0549, val_loss:0.0613, train_F1:0.9503, val_F1:0.9434, train_prec:0.9236, val_prec:0.9183, train_recall:0.9786, val_recall:0.9699, train_auc:0.9028, val_auc:0.8756, train_pr:0.9842, val_pr:0.9792
